subject,model,perturbation_type,level,seed,accuracy,f1
6,eegnet,band_limited_noise,0.0,1,28.819444444444443,0.18703703703703703
6,eegnet,channel_dropout,0.1,1,36.11111111111111,0.3313743771112229
6,eegnet,channel_dropout,0.3,1,30.208333333333332,0.2588165467625899
6,eegnet,channel_dropout,0.5,1,30.555555555555557,0.243686391439231
6,eegnet,band_limited_noise,20.0,2,41.31944444444444,0.3845550581445397
6,eegnet,band_limited_noise,10.0,2,39.93055555555556,0.37483168706078923
6,eegnet,band_limited_noise,5.0,2,34.72222222222222,0.28402078414575543
6,eegnet,band_limited_noise,0.0,2,25.34722222222222,0.16911814776983317
6,eegnet,channel_dropout,0.1,2,40.97222222222222,0.375191887716958
6,eegnet,channel_dropout,0.3,2,29.86111111111111,0.25001425074261563
6,eegnet,channel_dropout,0.5,2,29.86111111111111,0.22030126906447586
6,eegnet,band_limited_noise,20.0,3,39.58333333333333,0.3625856782106782
6,eegnet,band_limited_noise,10.0,3,41.66666666666667,0.3976062077893515
6,eegnet,band_limited_noise,5.0,3,33.33333333333333,0.2710782618718304
6,eegnet,band_limited_noise,0.0,3,26.73611111111111,0.1796875
6,eegnet,channel_dropout,0.1,3,38.19444444444444,0.3421184338432192
6,eegnet,channel_dropout,0.3,3,33.33333333333333,0.2896534240038177
6,eegnet,channel_dropout,0.5,3,29.166666666666668,0.22327624691215336
6,eegnet,band_limited_noise,20.0,4,40.625,0.38098035439137135
6,eegnet,band_limited_noise,10.0,4,42.36111111111111,0.39357230620878436
6,eegnet,band_limited_noise,5.0,4,34.02777777777778,0.28733430863736326
6,eegnet,band_limited_noise,0.0,4,26.041666666666668,0.17084502103786817
6,eegnet,channel_dropout,0.1,4,34.375,0.3070581710872389
6,eegnet,channel_dropout,0.3,4,32.29166666666667,0.2833873276286629
6,eegnet,channel_dropout,0.5,4,29.166666666666668,0.21590219528560037
6,cfc,band_limited_noise,20.0,0,29.166666666666668,0.25487513445656385
6,cfc,band_limited_noise,10.0,0,29.86111111111111,0.2557039585170549
6,cfc,band_limited_noise,5.0,0,29.86111111111111,0.2724392307279602
6,cfc,band_limited_noise,0.0,0,35.06944444444444,0.2875247160238565
6,cfc,channel_dropout,0.1,0,25.0,0.19347527026210187
6,cfc,channel_dropout,0.3,0,28.47222222222222,0.20699771773540454
6,cfc,channel_dropout,0.5,0,27.430555555555557,0.16818867423325853
6,cfc,band_limited_noise,20.0,1,28.125,0.24232507742294396
6,cfc,band_limited_noise,10.0,1,31.59722222222222,0.2801320877165149
6,cfc,band_limited_noise,5.0,1,30.90277777777778,0.28876063854814804
6,cfc,band_limited_noise,0.0,1,36.45833333333333,0.30816619332000467
6,cfc,channel_dropout,0.1,1,27.430555555555557,0.21815422680291935
6,cfc,channel_dropout,0.3,1,26.38888888888889,0.18027275429635753
6,cfc,channel_dropout,0.5,1,26.73611111111111,0.16729368932038835
6,cfc,band_limited_noise,20.0,2,29.86111111111111,0.25418170546907287
6,cfc,band_limited_noise,10.0,2,30.90277777777778,0.26835934407400963
6,cfc,band_limited_noise,5.0,2,31.25,0.28248338985785193
6,cfc,band_limited_noise,0.0,2,29.51388888888889,0.2396032087975216
6,cfc,channel_dropout,0.1,2,30.208333333333332,0.24615456403710914
6,cfc,channel_dropout,0.3,2,26.73611111111111,0.18249142342378954
6,cfc,channel_dropout,0.5,2,29.166666666666668,0.18912918615549357
6,cfc,band_limited_noise,20.0,3,30.208333333333332,0.2681505558696062
6,cfc,band_limited_noise,10.0,3,27.083333333333332,0.23733724971470072
6,cfc,band_limited_noise,5.0,3,31.25,0.27732393251380594
6,cfc,band_limited_noise,0.0,3,31.25,0.2568272505464342
6,cfc,channel_dropout,0.1,3,30.208333333333332,0.23743461230478619
6,cfc,channel_dropout,0.3,3,26.38888888888889,0.18043753692840914
6,cfc,channel_dropout,0.5,3,26.73611111111111,0.160387341519417
6,cfc,band_limited_noise,20.0,4,28.819444444444443,0.24807773186727225
6,cfc,band_limited_noise,10.0,4,28.819444444444443,0.2557665955223834
6,cfc,band_limited_noise,5.0,4,29.86111111111111,0.276378815591829
6,cfc,band_limited_noise,0.0,4,33.33333333333333,0.2755172409431769
6,cfc,channel_dropout,0.1,4,28.819444444444443,0.23061938757427478
6,cfc,channel_dropout,0.3,4,26.73611111111111,0.17732140145933248
6,cfc,channel_dropout,0.5,4,27.430555555555557,0.17163289096126255
6,gru,band_limited_noise,20.0,0,40.27777777777778,0.3910709156562237
6,gru,band_limited_noise,10.0,0,40.625,0.39746204654537165
6,gru,band_limited_noise,5.0,0,36.45833333333333,0.34947711570357254
6,gru,band_limited_noise,0.0,0,32.98611111111111,0.32157657405476636
6,gru,channel_dropout,0.1,0,32.63888888888889,0.3021194818525928
6,gru,channel_dropout,0.3,0,28.125,0.2134506266787329
6,gru,channel_dropout,0.5,0,27.083333333333332,0.16382823331352742
6,gru,band_limited_noise,20.0,1,40.625,0.3940995315951676
6,gru,band_limited_noise,10.0,1,39.58333333333333,0.38043001086519684
6,gru,band_limited_noise,5.0,1,38.54166666666667,0.37543780056934684
6,gru,band_limited_noise,0.0,1,33.33333333333333,0.31309183317554434
6,gru,channel_dropout,0.1,1,36.80555555555556,0.34240005158327935
6,gru,channel_dropout,0.3,1,28.819444444444443,0.22869354712589526
6,gru,channel_dropout,0.5,1,25.694444444444443,0.13963847085279363
6,gru,band_limited_noise,20.0,2,39.58333333333333,0.3854740838901274
6,gru,band_limited_noise,10.0,2,38.54166666666667,0.37421904730980293
6,gru,band_limited_noise,5.0,2,40.27777777777778,0.3930577137554017
6,gru,band_limited_noise,0.0,2,34.02777777777778,0.32692309480160375
6,gru,channel_dropout,0.1,2,35.76388888888889,0.3319120709753254
6,gru,channel_dropout,0.3,2,30.208333333333332,0.23936369456249318
6,gru,channel_dropout,0.5,2,28.125,0.1813478826928194
6,gru,band_limited_noise,20.0,3,38.54166666666667,0.37325248166196945
6,gru,band_limited_noise,10.0,3,40.27777777777778,0.3916479762253247
6,gru,band_limited_noise,5.0,3,38.88888888888889,0.38132667917548796
6,gru,band_limited_noise,0.0,3,34.02777777777778,0.3255875603657253
6,gru,channel_dropout,0.1,3,35.41666666666667,0.3258840403738041
6,gru,channel_dropout,0.3,3,26.041666666666668,0.1851790237626151
6,gru,channel_dropout,0.5,3,25.0,0.13599751716080036
6,gru,band_limited_noise,20.0,4,40.625,0.39492542505544204
6,gru,band_limited_noise,10.0,4,38.88888888888889,0.3733716973334998
6,gru,band_limited_noise,5.0,4,36.45833333333333,0.3539777823327701
6,gru,band_limited_noise,0.0,4,31.25,0.298218740582855
6,gru,channel_dropout,0.1,4,32.98611111111111,0.3032857987207531
6,gru,channel_dropout,0.3,4,31.25,0.25381338200101344
6,gru,channel_dropout,0.5,4,27.77777777777778,0.17554864764333916
6,lstm,band_limited_noise,20.0,0,27.083333333333332,0.15417388587496805
6,lstm,band_limited_noise,10.0,0,28.125,0.16931833767658758
6,lstm,band_limited_noise,5.0,0,26.041666666666668,0.14660493827160492
6,lstm,band_limited_noise,0.0,0,27.083333333333332,0.16233380663482638
6,lstm,channel_dropout,0.1,0,26.38888888888889,0.16174168297455968
6,lstm,channel_dropout,0.3,0,26.38888888888889,0.19206762977543937
6,lstm,channel_dropout,0.5,0,27.083333333333332,0.26555655717931465
6,lstm,band_limited_noise,20.0,1,27.430555555555557,0.15858272162619988
6,lstm,band_limited_noise,10.0,1,27.083333333333332,0.15604395604395604
6,lstm,band_limited_noise,5.0,1,25.694444444444443,0.1467948717948718
6,lstm,band_limited_noise,0.0,1,23.958333333333336,0.14452068516478012
6,lstm,channel_dropout,0.1,1,26.041666666666668,0.15664129019332865
6,lstm,channel_dropout,0.3,1,24.65277777777778,0.17606809921249245
6,lstm,channel_dropout,0.5,1,25.694444444444443,0.24540847185355855
6,lstm,band_limited_noise,20.0,2,27.430555555555557,0.15825892857142856
6,lstm,band_limited_noise,10.0,2,27.083333333333332,0.1546475286491492
6,lstm,band_limited_noise,5.0,2,26.38888888888889,0.15044687189672296
6,lstm,band_limited_noise,0.0,2,25.694444444444443,0.1512605042016807
6,lstm,channel_dropout,0.1,2,24.65277777777778,0.1478114478114478
6,lstm,channel_dropout,0.3,2,22.916666666666664,0.15785408969884338
6,lstm,channel_dropout,0.5,2,27.083333333333332,0.2608631766255405
6,lstm,band_limited_noise,20.0,3,27.083333333333332,0.1564051638530288
6,lstm,band_limited_noise,10.0,3,26.73611111111111,0.15530015997305718
6,lstm,band_limited_noise,5.0,3,25.34722222222222,0.14278699257965954
6,lstm,band_limited_noise,0.0,3,25.34722222222222,0.15312003179650238
6,lstm,channel_dropout,0.1,3,23.958333333333336,0.1440972222222222
6,lstm,channel_dropout,0.3,3,24.65277777777778,0.19668789112671822
6,lstm,channel_dropout,0.5,3,21.875,0.2116507262076882
6,lstm,band_limited_noise,20.0,4,27.083333333333332,0.1564051638530288
6,lstm,band_limited_noise,10.0,4,27.77777777777778,0.16049382716049382
6,lstm,band_limited_noise,5.0,4,25.694444444444443,0.1467948717948718
6,lstm,band_limited_noise,0.0,4,27.083333333333332,0.15833333333333333
6,lstm,channel_dropout,0.1,4,25.34722222222222,0.14928609469706577
6,lstm,channel_dropout,0.3,4,25.694444444444443,0.1811686430330498
6,lstm,channel_dropout,0.5,4,28.47222222222222,0.2722272508149691
7,shallow_convnet,band_limited_noise,20.0,0,59.375,0.5560092821855489
7,shallow_convnet,band_limited_noise,10.0,0,30.208333333333332,0.1907412693881435
7,shallow_convnet,band_limited_noise,5.0,0,25.0,0.1
7,shallow_convnet,band_limited_noise,0.0,0,25.0,0.1
7,shallow_convnet,channel_dropout,0.1,0,47.22222222222222,0.41742138496555925
7,shallow_convnet,channel_dropout,0.3,0,35.41666666666667,0.29363054848646963
7,shallow_convnet,channel_dropout,0.5,0,39.58333333333333,0.3610825908493084
7,shallow_convnet,band_limited_noise,20.0,1,59.375,0.5606120834848827
7,shallow_convnet,band_limited_noise,10.0,1,29.51388888888889,0.18218954248366015
7,shallow_convnet,band_limited_noise,5.0,1,25.0,0.1
7,shallow_convnet,band_limited_noise,0.0,1,25.0,0.1
7,shallow_convnet,channel_dropout,0.1,1,48.95833333333333,0.4455337239812931
7,shallow_convnet,channel_dropout,0.3,1,32.29166666666667,0.24608770289632995
7,shallow_convnet,channel_dropout,0.5,1,35.76388888888889,0.297762407855075
7,shallow_convnet,band_limited_noise,20.0,2,60.416666666666664,0.5691558176625496
7,shallow_convnet,band_limited_noise,10.0,2,29.51388888888889,0.18218954248366015
7,shallow_convnet,band_limited_noise,5.0,2,25.0,0.1
7,shallow_convnet,band_limited_noise,0.0,2,25.0,0.1
7,shallow_convnet,channel_dropout,0.1,2,52.083333333333336,0.49802813009553615
7,shallow_convnet,channel_dropout,0.3,2,37.84722222222222,0.3145825148634137
7,shallow_convnet,channel_dropout,0.5,2,36.45833333333333,0.30029997814728726
7,shallow_convnet,band_limited_noise,20.0,3,59.02777777777778,0.5482091929296078
7,shallow_convnet,band_limited_noise,10.0,3,28.819444444444443,0.1684991410276433
7,shallow_convnet,band_limited_noise,5.0,3,25.0,0.1
7,shallow_convnet,band_limited_noise,0.0,3,25.0,0.1
7,shallow_convnet,channel_dropout,0.1,3,47.22222222222222,0.42976750488954546
7,shallow_convnet,channel_dropout,0.3,3,37.5,0.3052174646678313
7,shallow_convnet,channel_dropout,0.5,3,33.33333333333333,0.26789621013779136
7,shallow_convnet,band_limited_noise,20.0,4,59.02777777777778,0.5448405475397706
7,shallow_convnet,band_limited_noise,10.0,4,29.86111111111111,0.18249492443040832
7,shallow_convnet,band_limited_noise,5.0,4,25.0,0.1
7,shallow_convnet,band_limited_noise,0.0,4,25.0,0.1
7,shallow_convnet,channel_dropout,0.1,4,49.65277777777778,0.4558068976534977
7,shallow_convnet,channel_dropout,0.3,4,35.06944444444444,0.2826213758792246
7,shallow_convnet,channel_dropout,0.5,4,36.45833333333333,0.3283014680073504
7,riemann_tslr,band_limited_noise,20.0,0,61.80555555555556,0.6144013562195381
7,riemann_tslr,band_limited_noise,10.0,0,28.819444444444443,0.17001587805652588
7,riemann_tslr,band_limited_noise,5.0,0,25.0,0.1
7,riemann_tslr,band_limited_noise,0.0,0,25.0,0.1
7,riemann_tslr,channel_dropout,0.1,0,28.819444444444443,0.1974365056932892
7,riemann_tslr,channel_dropout,0.3,0,30.90277777777778,0.24868487139496154
7,riemann_tslr,channel_dropout,0.5,0,28.819444444444443,0.2281216769135868
7,riemann_tslr,band_limited_noise,20.0,1,59.02777777777778,0.579554307563048
7,riemann_tslr,band_limited_noise,10.0,1,31.59722222222222,0.20666666666666667
7,riemann_tslr,band_limited_noise,5.0,1,25.0,0.1
7,riemann_tslr,band_limited_noise,0.0,1,25.0,0.1
7,riemann_tslr,channel_dropout,0.1,1,27.430555555555557,0.17532467532467533
7,riemann_tslr,channel_dropout,0.3,1,26.041666666666668,0.20513407506877585
7,riemann_tslr,channel_dropout,0.5,1,29.51388888888889,0.22703687149689955
7,riemann_tslr,band_limited_noise,20.0,2,63.888888888888886,0.635985219191326
7,riemann_tslr,band_limited_noise,10.0,2,32.63888888888889,0.22421945309795777
7,riemann_tslr,band_limited_noise,5.0,2,25.34722222222222,0.10712786660052658
7,riemann_tslr,band_limited_noise,0.0,2,25.0,0.1
7,riemann_tslr,channel_dropout,0.1,2,28.819444444444443,0.18473223387214213
7,riemann_tslr,channel_dropout,0.3,2,26.73611111111111,0.2097254196780019
7,riemann_tslr,channel_dropout,0.5,2,28.125,0.22305775738191258
7,riemann_tslr,band_limited_noise,20.0,3,58.333333333333336,0.5748145088302834
7,riemann_tslr,band_limited_noise,10.0,3,31.25,0.20350141157048487
7,riemann_tslr,band_limited_noise,5.0,3,25.0,0.10027855153203342
7,riemann_tslr,band_limited_noise,0.0,3,25.0,0.1
7,riemann_tslr,channel_dropout,0.1,3,28.125,0.18175957626446154
7,riemann_tslr,channel_dropout,0.3,3,26.38888888888889,0.21067660510217212
7,riemann_tslr,channel_dropout,0.5,3,28.125,0.21678987954878592
7,riemann_tslr,band_limited_noise,20.0,4,63.19444444444444,0.6283228849019384
7,riemann_tslr,band_limited_noise,10.0,4,32.29166666666667,0.21775582573454916
7,riemann_tslr,band_limited_noise,5.0,4,25.0,0.1
7,riemann_tslr,band_limited_noise,0.0,4,25.0,0.1
7,riemann_tslr,channel_dropout,0.1,4,29.166666666666668,0.1980295310213343
7,riemann_tslr,channel_dropout,0.3,4,32.63888888888889,0.2746024190331121
7,riemann_tslr,channel_dropout,0.5,4,27.77777777777778,0.20176405660051952
7,eegnet,band_limited_noise,20.0,0,32.98611111111111,0.248445324063957
7,eegnet,band_limited_noise,10.0,0,27.083333333333332,0.14397554340778565
7,eegnet,band_limited_noise,5.0,0,25.0,0.1
7,eegnet,band_limited_noise,0.0,0,25.0,0.1
7,eegnet,channel_dropout,0.1,0,37.5,0.32001045896394736
7,eegnet,channel_dropout,0.3,0,36.80555555555556,0.3270277572564723
7,eegnet,channel_dropout,0.5,0,34.72222222222222,0.32370798479455115
7,eegnet,band_limited_noise,20.0,1,32.98611111111111,0.2475472637633911
7,eegnet,band_limited_noise,10.0,1,27.77777777777778,0.1625638073006494
7,eegnet,band_limited_noise,5.0,1,25.0,0.10027855153203342
7,eegnet,band_limited_noise,0.0,1,25.0,0.1
7,eegnet,channel_dropout,0.1,1,36.11111111111111,0.29608476342283035
7,eegnet,channel_dropout,0.3,1,36.45833333333333,0.31988802679490524
7,eegnet,channel_dropout,0.5,1,34.375,0.32026182196667713
7,eegnet,band_limited_noise,20.0,2,35.76388888888889,0.28994350554533704
7,eegnet,band_limited_noise,10.0,2,27.430555555555557,0.15071229834953662
7,eegnet,band_limited_noise,5.0,2,25.0,0.1
7,eegnet,band_limited_noise,0.0,2,25.0,0.1
7,eegnet,channel_dropout,0.1,2,34.02777777777778,0.2799553662262778
7,eegnet,channel_dropout,0.3,2,31.59722222222222,0.2687292226911443
7,eegnet,channel_dropout,0.5,2,32.98611111111111,0.29229900555229815
7,eegnet,band_limited_noise,20.0,3,32.63888888888889,0.24587347393336983
7,eegnet,band_limited_noise,10.0,3,27.430555555555557,0.15129332464661807
7,eegnet,band_limited_noise,5.0,3,25.0,0.1
7,eegnet,band_limited_noise,0.0,3,25.0,0.1
7,eegnet,channel_dropout,0.1,3,30.90277777777778,0.22525099380183486
7,eegnet,channel_dropout,0.3,3,34.375,0.28820088032815616
7,eegnet,channel_dropout,0.5,3,32.98611111111111,0.2933949599024262
7,eegnet,band_limited_noise,20.0,4,34.02777777777778,0.26519617154680786
7,eegnet,band_limited_noise,10.0,4,25.694444444444443,0.123968715393134
7,eegnet,band_limited_noise,5.0,4,25.34722222222222,0.10712786660052658
7,eegnet,band_limited_noise,0.0,4,25.0,0.1
7,eegnet,channel_dropout,0.1,4,36.11111111111111,0.2958977755442909
7,eegnet,channel_dropout,0.3,4,33.68055555555556,0.29711691406502205
7,eegnet,channel_dropout,0.5,4,35.41666666666667,0.32007330776559106
7,cfc,band_limited_noise,20.0,0,36.11111111111111,0.2591674850947461
7,cfc,band_limited_noise,10.0,0,34.02777777777778,0.23234159779614325
7,cfc,band_limited_noise,5.0,0,30.90277777777778,0.189689886316203
7,cfc,band_limited_noise,0.0,0,25.34722222222222,0.11310299869621904
7,cfc,channel_dropout,0.1,0,36.11111111111111,0.2881736947131499
7,cfc,channel_dropout,0.3,0,35.06944444444444,0.3086865859390887
7,cfc,channel_dropout,0.5,0,27.430555555555557,0.2288786748049851
7,cfc,band_limited_noise,20.0,1,36.80555555555556,0.27620388166447785
7,cfc,band_limited_noise,10.0,1,35.06944444444444,0.24121374240873705
7,cfc,band_limited_noise,5.0,1,30.90277777777778,0.19057258530942742
7,cfc,band_limited_noise,0.0,1,25.0,0.10112359550561797
7,cfc,channel_dropout,0.1,1,37.15277777777778,0.30148200389582985
7,cfc,channel_dropout,0.3,1,30.208333333333332,0.2769956672053344
7,cfc,channel_dropout,0.5,1,30.555555555555557,0.26466510893116396
7,cfc,band_limited_noise,20.0,2,37.5,0.28031806196440345
7,cfc,band_limited_noise,10.0,2,33.68055555555556,0.2373923870382283
7,cfc,band_limited_noise,5.0,2,30.555555555555557,0.1875
7,cfc,band_limited_noise,0.0,2,25.694444444444443,0.11451542807475011
7,cfc,channel_dropout,0.1,2,36.11111111111111,0.27490412572521994
7,cfc,channel_dropout,0.3,2,31.944444444444443,0.2917950000904401
7,cfc,channel_dropout,0.5,2,31.944444444444443,0.29040130778220585
7,cfc,band_limited_noise,20.0,3,36.11111111111111,0.2623042915070962
7,cfc,band_limited_noise,10.0,3,34.72222222222222,0.24093695777906304
7,cfc,band_limited_noise,5.0,3,30.90277777777778,0.18981070689145224
7,cfc,band_limited_noise,0.0,3,25.0,0.1064935064935065
7,cfc,channel_dropout,0.1,3,36.80555555555556,0.2886953456208701
7,cfc,channel_dropout,0.3,3,30.555555555555557,0.27635804334248715
7,cfc,channel_dropout,0.5,3,26.73611111111111,0.22799201116855888
7,cfc,band_limited_noise,20.0,4,36.80555555555556,0.26827914798206276
7,cfc,band_limited_noise,10.0,4,34.02777777777778,0.22330586481984746
7,cfc,band_limited_noise,5.0,4,31.59722222222222,0.20028291741625542
7,cfc,band_limited_noise,0.0,4,25.694444444444443,0.11428149024246008
7,cfc,channel_dropout,0.1,4,37.15277777777778,0.29060831426392064
7,cfc,channel_dropout,0.3,4,33.68055555555556,0.2953790324335337
7,cfc,channel_dropout,0.5,4,30.555555555555557,0.264455189543842
7,gru,band_limited_noise,20.0,0,35.76388888888889,0.29921974797670337
7,gru,band_limited_noise,10.0,0,32.63888888888889,0.2332305496803638
7,gru,band_limited_noise,5.0,0,28.819444444444443,0.16768264840182648
7,gru,band_limited_noise,0.0,0,25.0,0.1
7,gru,channel_dropout,0.1,0,35.76388888888889,0.32322654651815264
7,gru,channel_dropout,0.3,0,30.90277777777778,0.278088336783989
7,gru,channel_dropout,0.5,0,33.68055555555556,0.30072204227793925
7,gru,band_limited_noise,20.0,1,35.06944444444444,0.2819425406634709
7,gru,band_limited_noise,10.0,1,32.98611111111111,0.2544926562143205
7,gru,band_limited_noise,5.0,1,27.430555555555557,0.14998189014599903
7,gru,band_limited_noise,0.0,1,25.0,0.10027855153203342
7,gru,channel_dropout,0.1,1,39.58333333333333,0.36890858963305356
7,gru,channel_dropout,0.3,1,29.166666666666668,0.27007605327816375
7,gru,channel_dropout,0.5,1,26.73611111111111,0.21992267466716348
7,gru,band_limited_noise,20.0,2,34.72222222222222,0.2828260144183065
7,gru,band_limited_noise,10.0,2,32.98611111111111,0.23156286720376018
7,gru,band_limited_noise,5.0,2,27.430555555555557,0.15242392913367325
7,gru,band_limited_noise,0.0,2,25.0,0.1
7,gru,channel_dropout,0.1,2,32.98611111111111,0.29825141317788373
7,gru,channel_dropout,0.3,2,30.90277777777778,0.2880709615646624
7,gru,channel_dropout,0.5,2,26.38888888888889,0.23461169234859422
7,gru,band_limited_noise,20.0,3,36.11111111111111,0.30005549269474996
7,gru,band_limited_noise,10.0,3,31.944444444444443,0.23016993554968238
7,gru,band_limited_noise,5.0,3,26.73611111111111,0.13786462758425375
7,gru,band_limited_noise,0.0,3,25.0,0.1
7,gru,channel_dropout,0.1,3,36.45833333333333,0.3265573425052185
7,gru,channel_dropout,0.3,3,36.45833333333333,0.3347360789709358
7,gru,channel_dropout,0.5,3,34.02777777777778,0.2963232628141021
7,gru,band_limited_noise,20.0,4,35.76388888888889,0.29023504646884446
7,gru,band_limited_noise,10.0,4,32.63888888888889,0.23221366753089315
7,gru,band_limited_noise,5.0,4,27.430555555555557,0.15015877411612666
7,gru,band_limited_noise,0.0,4,25.0,0.10027855153203342
7,gru,channel_dropout,0.1,4,33.33333333333333,0.3028300050552656
7,gru,channel_dropout,0.3,4,28.47222222222222,0.2705020498378551
7,gru,channel_dropout,0.5,4,33.33333333333333,0.29655959514010516
7,lstm,band_limited_noise,20.0,0,36.80555555555556,0.3075612263192741
7,lstm,band_limited_noise,10.0,0,35.76388888888889,0.3011927988417017
7,lstm,band_limited_noise,5.0,0,35.06944444444444,0.30370777325077797
7,lstm,band_limited_noise,0.0,0,30.555555555555557,0.24649145717093995
7,lstm,channel_dropout,0.1,0,34.72222222222222,0.2897008066327322
7,lstm,channel_dropout,0.3,0,34.375,0.2657031832796025
7,lstm,channel_dropout,0.5,0,27.083333333333332,0.18592436974789917
7,lstm,band_limited_noise,20.0,1,35.41666666666667,0.28911828019831876
7,lstm,band_limited_noise,10.0,1,35.76388888888889,0.29796550079607426
7,lstm,band_limited_noise,5.0,1,36.45833333333333,0.31586797178030646
7,lstm,band_limited_noise,0.0,1,35.76388888888889,0.31482365236895804
7,lstm,channel_dropout,0.1,1,35.06944444444444,0.2925708786934642
7,lstm,channel_dropout,0.3,1,32.63888888888889,0.24455368147514012
7,lstm,channel_dropout,0.5,1,31.944444444444443,0.24399409682120438
7,lstm,band_limited_noise,20.0,2,34.02777777777778,0.2703035945487794
7,lstm,band_limited_noise,10.0,2,34.375,0.2772046180299681
7,lstm,band_limited_noise,5.0,2,38.54166666666667,0.32530533808401274
7,lstm,band_limited_noise,0.0,2,32.63888888888889,0.25606608980225753
7,lstm,channel_dropout,0.1,2,32.98611111111111,0.2631174089068826
7,lstm,channel_dropout,0.3,2,31.59722222222222,0.2438240097999183
7,lstm,channel_dropout,0.5,2,27.77777777777778,0.21328288970705542
7,lstm,band_limited_noise,20.0,3,34.02777777777778,0.27771956563154887
7,lstm,band_limited_noise,10.0,3,34.72222222222222,0.29397911494085005
7,lstm,band_limited_noise,5.0,3,35.41666666666667,0.2896754708615392
7,lstm,band_limited_noise,0.0,3,29.51388888888889,0.22867041495090273
7,lstm,channel_dropout,0.1,3,34.02777777777778,0.28760058536434685
7,lstm,channel_dropout,0.3,3,34.72222222222222,0.2735431522006393
7,lstm,channel_dropout,0.5,3,31.59722222222222,0.23843267203453783
7,lstm,band_limited_noise,20.0,4,32.98611111111111,0.2699363775716927
7,lstm,band_limited_noise,10.0,4,35.76388888888889,0.2936356497076137
7,lstm,band_limited_noise,5.0,4,36.45833333333333,0.30940975771601575
7,lstm,band_limited_noise,0.0,4,36.11111111111111,0.3040744480717092
7,lstm,channel_dropout,0.1,4,33.33333333333333,0.2615104386394992
7,lstm,channel_dropout,0.3,4,35.06944444444444,0.29371264175185746
7,lstm,channel_dropout,0.5,4,32.63888888888889,0.23759600082983168
8,shallow_convnet,band_limited_noise,20.0,0,74.30555555555556,0.741351778949906
8,shallow_convnet,band_limited_noise,10.0,0,73.95833333333334,0.740652163053486
8,shallow_convnet,band_limited_noise,5.0,0,64.93055555555556,0.6439247087461673
8,shallow_convnet,band_limited_noise,0.0,0,30.208333333333332,0.20235133223160293
8,shallow_convnet,channel_dropout,0.1,0,63.888888888888886,0.6374722838137472
8,shallow_convnet,channel_dropout,0.3,0,46.18055555555556,0.45503606760817095
8,shallow_convnet,channel_dropout,0.5,0,36.11111111111111,0.3501491514762304
8,shallow_convnet,band_limited_noise,20.0,1,75.0,0.7485667861649132
8,shallow_convnet,band_limited_noise,10.0,1,77.08333333333334,0.7706970743894228
8,shallow_convnet,band_limited_noise,5.0,1,67.01388888888889,0.6661740214843287
8,shallow_convnet,band_limited_noise,0.0,1,30.555555555555557,0.20239552369295333
8,shallow_convnet,channel_dropout,0.1,1,64.93055555555556,0.6510336906310619
8,shallow_convnet,channel_dropout,0.3,1,49.30555555555556,0.4879836487977751
8,shallow_convnet,channel_dropout,0.5,1,34.375,0.3291908036037888
8,shallow_convnet,band_limited_noise,20.0,2,75.34722222222221,0.7530309526558717
8,shallow_convnet,band_limited_noise,10.0,2,75.0,0.7497890683685846
8,shallow_convnet,band_limited_noise,5.0,2,65.27777777777779,0.6496016108100809
8,shallow_convnet,band_limited_noise,0.0,2,30.208333333333332,0.19507613147305963
8,shallow_convnet,channel_dropout,0.1,2,65.27777777777779,0.650441279771099
8,shallow_convnet,channel_dropout,0.3,2,47.56944444444444,0.4745258320445543
8,shallow_convnet,channel_dropout,0.5,2,35.76388888888889,0.3375952657594675
8,shallow_convnet,band_limited_noise,20.0,3,76.04166666666666,0.7595281450730776
8,shallow_convnet,band_limited_noise,10.0,3,75.69444444444444,0.7561108295554445
8,shallow_convnet,band_limited_noise,5.0,3,67.36111111111111,0.6679103756273728
8,shallow_convnet,band_limited_noise,0.0,3,30.90277777777778,0.2063522325432122
8,shallow_convnet,channel_dropout,0.1,3,57.986111111111114,0.5762125899137591
8,shallow_convnet,channel_dropout,0.3,3,48.26388888888889,0.476469651926626
8,shallow_convnet,channel_dropout,0.5,3,41.31944444444444,0.39848204937627524
8,shallow_convnet,band_limited_noise,20.0,4,76.73611111111111,0.7666465224633783
8,shallow_convnet,band_limited_noise,10.0,4,73.26388888888889,0.7332991767124166
8,shallow_convnet,band_limited_noise,5.0,4,68.05555555555556,0.678343682975457
8,shallow_convnet,band_limited_noise,0.0,4,29.51388888888889,0.18313953488372092
8,shallow_convnet,channel_dropout,0.1,4,62.15277777777778,0.6200778186274509
8,shallow_convnet,channel_dropout,0.3,4,47.56944444444444,0.46805299844774123
8,shallow_convnet,channel_dropout,0.5,4,37.5,0.3747558811322532
8,riemann_tslr,band_limited_noise,20.0,0,58.333333333333336,0.5558117628087881
8,riemann_tslr,band_limited_noise,10.0,0,25.34722222222222,0.10712786660052658
8,riemann_tslr,band_limited_noise,5.0,0,25.0,0.1
8,riemann_tslr,band_limited_noise,0.0,0,25.0,0.1
8,riemann_tslr,channel_dropout,0.1,0,32.63888888888889,0.24072527014260492
8,riemann_tslr,channel_dropout,0.3,0,29.51388888888889,0.19029814079635235
8,riemann_tslr,channel_dropout,0.5,0,25.694444444444443,0.14440321583178725
